,Airport_ID,Name,lat,lon,country,continent,IATA,ICAO,Altitude,cluster_coefficient,degree
599,607,Aarhus Airport,56.2999992371,10.619000434899998,Denmark,Europe,AAR,EKAH,82,0.6428571428571429,16.0
600,608,Billund Airport,55.7402992249,9.15178012848,Denmark,Europe,BLL,EKBI,247,0.4156545209176788,94.0
601,609,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,Denmark,Europe,CPH,EKCH,17,0.29366391184573004,455.0
602,610,Esbjerg Airport,55.5259017944336,8.553400039672853,Denmark,Europe,EBJ,EKEB,97,0.0,4.0
603,611,Grønholt Hillerød Airport,55.94139862060547,12.382200241088867,Denmark,Europe,\N,EKGH,97,,
604,612,Karup Airport,56.29750061035156,9.124629974365234,Denmark,Europe,KRP,EKKA,170,0.0,2.0
605,613,Læsø Airport,57.277198791503906,11.000100135803224,Denmark,Europe,\N,EKLS,25,,
606,614,Lolland Falster Maribo Airport,54.699298999999996,11.4401,Denmark,Europe,\N,EKMB,16,,
607,615,Odense Airport,55.47669982910156,10.330900192260742,Denmark,Europe,ODE,EKOD,56,,
608,616,Kruså-Padborg Airport,54.87030029296875,9.279009819030762,Denmark,Europe,\N,EKPB,88,,
609,617,Copenhagen Roskilde Airport,55.58560180664063,12.131400108337402,Denmark,Europe,RKE,EKRK,146,,
610,618,Bornholm Airport,55.06330108642578,14.759599685668945,Denmark,Europe,RNN,EKRN,52,0.0,2.0
611,619,Sønderborg Airport,54.96440124511719,9.791729927062988,Denmark,Europe,SGD,EKSB,24,0.0,2.0
612,621,Skrydstrup Air Base,55.221047999999996,9.26702,Denmark,Europe,SKS,EKSP,141,,
613,622,Skive Airport,56.55020141601562,9.172980308532717,Denmark,Europe,\N,EKSV,74,,
614,623,Thisted Airport,57.06880187988281,8.705220222473145,Denmark,Europe,TED,EKTS,23,,
615,624,Kolding Vamdrup Airport,55.4362983704,9.33092021942,Denmark,Europe,\N,EKVD,143,,
616,625,Vagar Airport,62.0635986328125,-7.277219772338867,Faroe Islands,Europe,FAE,EKVG,280,1.0,8.0
617,626,Vesthimmerlands Flyveplads,56.846901,9.45861,Denmark,Europe,\N,EKVH,119,,
618,627,Stauning Airport,55.9901008605957,8.353910446166992,Denmark,Europe,STA,EKVJ,17,,
619,628,Aalborg Airport,57.092758913800004,9.84924316406,Denmark,Europe,AAL,EKYT,10,0.8076923076923077,41.0
620,629,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,Luxembourg,Europe,LUX,ELLX,1234,0.3885521885521885,139.0
621,630,Ålesund Airport,62.5625,6.119699954986572,Norway,Europe,AES,ENAL,69,0.8,26.0
622,631,Andøya Airport,69.292503356934,16.144199371338,Norway,Europe,ANX,ENAN,43,0.8333333333333334,7.0
623,632,Alta Airport,69.976097106934,23.371700286865,Norway,Europe,ALF,ENAT,9,0.4642857142857143,20.0
624,633,Bømoen Airport,60.63890075683594,6.501500129699707,Norway,Europe,\N,ENBM,300,,
625,634,Brønnøysund Airport,65.461097717285,12.217499732971001,Norway,Europe,BNN,ENBN,25,0.7333333333333333,10.0
626,635,Bodø Airport,67.26920318603516,14.365300178527832,Norway,Europe,BOO,ENBO,42,0.2571428571428571,35.0
627,636,Bergen Airport Flesland,60.29339981,5.218140125,Norway,Europe,BGO,ENBR,170,0.3421985815602837,135.0
628,637,Båtsfjord Airport,70.60050201416,29.691400527954002,Norway,Europe,BJF,ENBS,490,0.7,8.0
629,638,Kristiansand Airport,58.2042007446289,8.085370063781737,Norway,Europe,KRS,ENCN,57,0.9642857142857144,22.0
630,639,Geilo Airport Dagali,60.41730117797852,8.518349647521973,Norway,Europe,\N,ENDI,2618,,
631,640,Bardufoss Airport,69.055801391602,18.540399551392,Norway,Europe,BDU,ENDU,252,0.0,2.0
632,641,"Harstad/Narvik Airport, Evenes",68.491302490234,16.678100585938,Norway,Europe,EVE,ENEV,84,0.7142857142857143,18.0
633,642,Leirin Airport,61.015598297119,9.2880601882935,Norway,Europe,VDB,ENFG,2697,0.0,2.0
634,643,Florø Airport,61.583599090576,5.0247201919556,Norway,Europe,FRO,ENFL,37,0.8,8.0
635,644,Oslo Gardermoen Airport,60.193901062011996,11.100399971008,Norway,Europe,OSL,ENGM,681,0.2566152674662098,359.0
636,645,Haugesund Airport,59.34529876709001,5.208360195159901,Norway,Europe,HAU,ENHD,86,0.5555555555555556,24.0
637,646,Hasvik Airport,70.486701965332,22.139699935913,Norway,Europe,HAA,ENHK,21,1.0,4.0
638,647,Kristiansund Airport (Kvernberget),63.111801147461,7.8245201110839995,Norway,Europe,KSU,ENKB,204,0.6666666666666666,15.0
639,648,Kjeller Airport,59.969299316400004,11.0361003876,Norway,Europe,\N,ENKJ,354,,
640,649,Kirkenes Airport (Høybuktmoen),69.725799560547,29.891300201416,Norway,Europe,KKN,ENKR,283,0.5333333333333333,13.0
641,650,Lista Airport,58.0994987487793,6.626049995422362,Norway,Europe,FAN,ENLI,29,,
642,651,Molde Airport,62.744701385498,7.262499809265099,Norway,Europe,MOL,ENML,10,0.6,14.0
643,652,Mosjøen Airport (Kjærstad),65.78399658203101,13.214900016785,Norway,Europe,MJF,ENMS,237,0.6,9.0
644,653,Banak Airport,70.068801879883,24.973499298095998,Norway,Europe,LKL,ENNA,25,1.0,4.0
645,654,Notodden Airport,59.565701000000004,9.21222,Norway,Europe,NTB,ENNO,63,,
646,655,Ørland Airport,63.69889831542969,9.604000091552734,Norway,Europe,OLA,ENOL,28,0.0,2.0
647,656,Røros Airport,62.578399658203004,11.342300415039,Norway,Europe,RRS,ENRO,2054,0.0,2.0
648,657,Moss-Rygge Airport,59.378817000000005,10.785439,Norway,Europe,RYG,ENRY,174,0.3966386554621849,74.0
649,658,"Svalbard Airport, Longyear",78.246101379395,15.465600013733,Norway,Europe,LYR,ENSB,88,1.0,6.0
650,659,Skien Airport,59.18500137329102,9.566940307617188,Norway,Europe,SKE,ENSN,463,0.0,2.0
651,660,Stord Airport,59.79190063476562,5.340849876403809,Norway,Europe,SRP,ENSO,160,0.6666666666666666,6.0
652,662,Sandnessjøen Airport (Stokka),65.95680236816399,12.468899726868,Norway,Europe,SSJ,ENST,56,0.8,9.0
653,663,Tromsø Airport,69.68329620361328,18.91889953613281,Norway,Europe,TOS,ENTC,31,0.24210526315789474,52.0
654,664,"Sandefjord Airport, Torp",59.1866989136,10.258600235,Norway,Europe,TRF,ENTO,286,0.43842364532019706,72.0
655,665,Trondheim Airport Værnes,63.45780179999999,10.9239998,Norway,Europe,TRD,ENVA,56,0.3419354838709677,86.0
656,666,Stavanger Airport Sola,58.876701354,5.637780189500001,Norway,Europe,SVG,ENZV,29,0.4144144144144144,106.0
657,667,Babice Airport,52.26850128173828,20.910999298095703,Poland,Europe,\N,EPBC,352,,
658,668,Gdańsk Lech Wałęsa Airport,54.377601623535156,18.46619987487793,Poland,Europe,GDN,EPGD,489,0.3352657004830918,99.0
659,669,John Paul II International Airport Kraków-Balice Airport,50.07770156860352,19.784799575805664,Poland,Europe,KRK,EPKK,791,0.4110105580693816,114.0
660,670,Muchowiec Airport,50.23809814453125,19.03420066833496,Poland,Europe,\N,EPKM,909,,
661,671,Katowice International Airport,50.4743,19.08,Poland,Europe,KTW,EPKT,995,0.33618233618233617,56.0
662,673,Mielec Airport,50.32229995727539,21.462099075317386,Poland,Europe,\N,EPML,548,,
663,674,Poznań-Ławica Airport,52.4210014343,16.8262996674,Poland,Europe,POZ,EPPO,308,0.43859649122807015,42.0
664,675,Rzeszów-Jasionka Airport,50.1100006104,22.018999099699997,Poland,Europe,RZE,EPRZ,675,0.4363636363636363,22.0
665,676,"Szczecin-Goleniów \Solidarność\"" Airport""",53.584701538100006,14.902199745199999,Poland,Europe,SZZ,EPSC,154,0.5714285714285714,14.0
666,677,Redzikowo Air Base,54.47890090942383,17.107500076293945,Poland,Europe,OSP,EPSK,217,,
667,678,Swidwin Military Air Base,53.790599823,15.8262996674,Poland,Europe,\N,EPSN,385,,
668,679,Warsaw Chopin Airport,52.1656990051,20.9671001434,Poland,Europe,WAW,EPWA,362,0.3882433356117567,238.0
669,680,Copernicus Wrocław Airport,51.10269927979999,16.885799408,Poland,Europe,WRO,EPWR,404,0.4602150537634409,66.0
670,681,Zielona Góra-Babimost Airport,52.1385002136,15.7986001968,Poland,Europe,IEG,EPZG,194,,
671,682,Malmen Air Base,58.40230178833008,15.525699615478516,Sweden,Europe,\N,ESCF,308,,
672,683,Bråvalla Air Base,58.61090087890625,16.103599548339847,Sweden,Europe,\N,ESCK,90,,
673,684,Uppsala Airport,59.89730072021485,17.588600158691403,Sweden,Europe,\N,ESCM,68,,
674,685,Ronneby Airport,56.266700744629,15.265000343322999,Sweden,Europe,RNB,ESDF,191,0.0,6.0
675,686,Råda Air Base,58.49810028076172,13.053199768066404,Sweden,Europe,\N,ESFR,230,,
676,687,Gothenburg-Landvetter Airport,57.662799835205,12.279800415039,Sweden,Europe,GOT,ESGG,506,0.5907258064516129,106.0
677,688,Jönköping Airport,57.75759887695313,14.068699836730955,Sweden,Europe,JKG,ESGJ,741,1.0,4.0
678,689,Falköping Airport,58.1697998046875,13.58780002593994,Sweden,Europe,\N,ESGK,785,,
679,690,Lidköping-Hovby Airport,58.46549987793,13.174400329589998,Sweden,Europe,LDK,ESGL,200,,
680,691,Gothenburg City Airport,57.77470016479492,11.870400428771973,Sweden,Europe,GSE,ESGP,59,0.391812865497076,40.0
681,692,Skövde Airport,58.45640182495117,13.972700119018555,Sweden,Europe,KVB,ESGR,324,,
682,693,Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028807,Sweden,Europe,THN,ESGT,137,0.0,2.0
683,694,Karlsborg Air Base,58.51380157470703,14.507100105285645,Sweden,Europe,\N,ESIA,308,,
684,695,Såtenäs Air Base,58.42639923095703,12.714400291442873,Sweden,Europe,\N,ESIB,181,,
685,696,Barkarby Airport,59.41447436439999,17.8821372986,Sweden,Europe,\N,ESKB,50,,
686,697,Karlskoga Airport,59.34590148925781,14.49590015411377,Sweden,Europe,KSK,ESKK,400,,
687,698,Mora Airport,60.95790100097656,14.51140022277832,Sweden,Europe,MXX,ESKM,634,1.0,4.0
688,699,Stockholm Skavsta Airport,58.78860092163086,16.912200927734375,Sweden,Europe,NYO,ESKN,140,0.3333333333333333,62.0
689,700,Arvika Airport,59.67589950561523,12.639399528503418,Sweden,Europe,\N,ESKV,237,,
690,701,Emmaboda Airfield,56.610802,15.6048,Sweden,Europe,\N,ESMA,442,,
691,702,Feringe Airport,56.9502983093,13.921699523900001,Sweden,Europe,\N,ESMG,538,,
692,703,Kristianstad Airport,55.92169952392578,14.08549976348877,Sweden,Europe,KID,ESMK,76,0.0,2.0
693,704,Landskrona Airport,55.94599914550781,12.869999885559082,Sweden,Europe,JLD,ESML,194,,
694,705,Oskarshamn Airport,57.350498199463,16.497999191284002,Sweden,Europe,OSK,ESMO,96,,
695,706,Anderstorp Airport,57.264198303222656,13.59939956665039,Sweden,Europe,\N,ESMP,507,,
696,707,Kalmar Airport,56.68550109863281,16.287599563598633,Sweden,Europe,KLR,ESMQ,17,0.0,6.0
697,708,Malmö Sturup Airport,55.53630536399999,13.3761978149,Sweden,Europe,MMX,ESMS,236,0.2727272727272727,30.0
698,709,Halmstad Airport,56.69110107421875,12.820199966430664,Sweden,Europe,HAD,ESMT,101,0.5,10.0
699,710,Hagshult Airport,57.2921981812,14.1372003555,Sweden,Europe,\N,ESMV,556,,
700,711,Växjö Kronoberg Airport,56.929100036621094,14.727999687194824,Sweden,Europe,VXO,ESMX,610,0.5333333333333333,15.0
701,712,Hallviken Airport,63.73830032348633,15.45829963684082,Sweden,Europe,\N,ESNA,1119,,
702,713,Hedlanda Airport,62.40890121459999,13.7472000122,Sweden,Europe,\N,ESNC,1460,,
703,714,Sveg Airport,62.04779815673828,14.422900199890135,Sweden,Europe,EVG,ESND,1178,1.0,4.0
704,715,Gällivare Airport,67.13240051269531,20.814599990844727,Sweden,Europe,GEV,ESNG,1027,0.5,12.0
705,716,Hudiksvall Airport,61.7681007385,17.0806999207,Sweden,Europe,HUV,ESNH,95,,
706,717,Jokkmokk Airport,66.49620056152344,20.147199630737305,Sweden,Europe,\N,ESNJ,904,,
707,718,Kramfors Sollefteå Airport,63.04859924316406,17.76889991760254,Sweden,Europe,KRF,ESNK,34,1.0,8.0
708,719,Lycksele Airport,64.54830169677734,18.71619987487793,Sweden,Europe,LYC,ESNL,705,0.0,8.0
709,720,Optand Airport,63.12860107421875,14.802800178527832,Sweden,Europe,\N,ESNM,1236,,
710,721,Sundsvall-Härnösand Airport,62.528099060058594,17.443899154663086,Sweden,Europe,SDL,ESNN,16,0.5,10.0
711,722,Örnsköldsvik Airport,63.40829849243164,18.989999771118164,Sweden,Europe,OER,ESNO,354,0.0,2.0
712,723,Piteå Airport,65.39830017089844,21.260799407958984,Sweden,Europe,\N,ESNP,43,,
713,724,Kiruna Airport,67.821998596191,20.336799621582,Sweden,Europe,KRN,ESNQ,1508,1.0,6.0
714,725,Orsa Airport,61.18999862670898,14.712599754333494,Sweden,Europe,\N,ESNR,683,,
715,726,Skellefteå Airport,64.62480163574219,21.076900482177734,Sweden,Europe,SFT,ESNS,157,0.3333333333333333,6.0
716,727,Sättna Airport,62.4814,17.002899,Sweden,Europe,\N,ESNT,886,,
717,728,Umeå Airport,63.791801452636996,20.282800674438,Sweden,Europe,UME,ESNU,24,0.4,16.0
718,729,Vilhelmina Airport,64.5791015625,16.833599090576172,Sweden,Europe,VHM,ESNV,1140,0.0,8.0
719,730,Arvidsjaur Airport,65.59030151367189,19.28190040588379,Sweden,Europe,AJR,ESNX,1245,0.0,4.0
720,731,Örebro Airport,59.22370147705078,15.038000106811525,Sweden,Europe,ORB,ESOE,188,0.0,4.0
721,733,Stockholm Västerås Airport,59.58940124511719,16.633600234985348,Sweden,Europe,VST,ESOW,21,0.6666666666666666,6.0
722,734,Luleå Airport,65.543800354004,22.121999740601,Sweden,Europe,LLA,ESPA,65,0.3,12.0
723,735,Vidsel Air Base,65.87529754638672,20.149900436401367,Sweden,Europe,\N,ESPE,597,,
724,736,Arboga Airport,59.38660049438477,15.924099922180176,Sweden,Europe,\N,ESQO,33,,
725,737,Stockholm-Arlanda Airport,59.651901245116996,17.918600082397,Sweden,Europe,ARN,ESSA,137,0.2187125149940024,437.0
726,738,Stockholm-Bromma Airport,59.35440063476562,17.941699981689453,Sweden,Europe,BMA,ESSB,47,0.0761904761904762,54.0
727,739,Borlange Airport,60.42200088500977,15.515199661254885,Sweden,Europe,BLE,ESSD,503,0.0,4.0
728,740,Hultsfred Airport,57.525798797607,15.823300361633,Sweden,Europe,HLF,ESSF,366,,
729,741,Gävle Sandviken Airport,60.593299865722656,16.951400756835938,Sweden,Europe,GVX,ESSK,224,,
730,742,Linköping City Airport,58.406200408900006,15.6805000305,Sweden,Europe,LPI,ESSL,172,1.0,4.0
731,743,Norrköping Airport,58.58629989624024,16.250600814819336,Sweden,Europe,NRK,ESSP,32,0.0,4.0
732,745,Eskilstuna Airport,59.35110092163086,16.70840072631836,Sweden,Europe,\N,ESSU,139,,
733,746,Visby Airport,57.662799835205,18.346200942993,Sweden,Europe,VBY,ESSV,164,0.3333333333333333,16.0
734,748,Kalixfors Airport,67.76480102539061,20.257200241088867,Sweden,Europe,\N,ESUK,1549,,
735,750,Spangdahlem Air Base,49.9726982117,6.6925001144400005,Germany,Europe,SPM,ETAD,1197,,
736,751,Ramstein Air Base,49.4369010925293,7.600279808044434,Germany,Europe,RMS,ETAR,776,,
737,753,[Duplicate] Giebelstadt Army Air Field,49.648101806599996,9.966489791870002,Germany,Europe,GHF,ETEU,980,,
738,754,Bückeburg Air Base,52.2785,9.08217,Germany,Europe,\N,ETHB,230,,
739,755,Celle Airport,52.59120178222656,10.022100448608398,Germany,Europe,ZCN,ETHC,129,,
740,756,Rheine Bentlage Air Base,52.291199,7.3870000000000005,Germany,Europe,\N,ETHE,129,,
741,757,Fritzlar Airport,51.1146,9.286,Germany,Europe,\N,ETHF,1345,,
742,758,Laupheim Air Base,48.220299,9.91002,Germany,Europe,\N,ETHL,1766,,
743,759,Mendig Airport,50.3660011292,7.31533002853,Germany,Europe,\N,ETHM,597,,
744,760,Niederstetten Army Air Base,49.391945,9.958889,Germany,Europe,\N,ETHN,1339,,
745,761,Roth Airport,49.21749877929688,11.100199699401855,Germany,Europe,\N,ETHR,1268,,
746,762,Fassberg Air Base,52.919399,10.185827,Germany,Europe,\N,ETHS,245,,
747,763,Grafenwohr Army Air Field,49.69869995117188,11.940199851989744,Germany,Europe,\N,ETIC,1363,,
748,764,Hanau Army Air Field,50.169201,8.96159,Germany,Europe,ZNF,ETID,368,,
749,765,Hohenfels Army Air Field,49.21810150146485,11.836099624633787,Germany,Europe,\N,ETIH,1455,,
750,766,Kitzingen Army Air Field,49.74309921264648,10.200599670410156,Germany,Europe,\N,ETIN,689,,
751,767,Nordholz Naval Airbase,53.767700195299994,8.658499717709999,Germany,Europe,\N,ETMN,74,,
752,768,Diepholz Air Base,52.585556000000004,8.342222,Germany,Europe,\N,ETND,128,,
753,769,Geilenkirchen Air Base,50.9608,6.04242,Germany,Europe,GKE,ETNG,296,,
754,770,Hohn Airport,54.31219863891602,9.538169860839844,Germany,Europe,\N,ETNH,39,,
755,771,Jever Air Base,53.533501,7.888669999999999,Germany,Europe,\N,ETNJ,24,,
756,772,Rostock-Laage Airport,53.9182014465,12.2783002853,Germany,Europe,RLG,ETNL,138,0.8,10.0
757,773,Nörvenich Air Base,50.8312,6.65817,Germany,Europe,\N,ETNN,386,,
758,774,Schleswig Air Base,54.459301,9.51633,Germany,Europe,\N,ETNS,70,,
759,775,Wittmundhafen Airport,53.54779815673828,7.667329788208008,Germany,Europe,\N,ETNT,26,,
760,777,Wunstorf Air Base,52.457298,9.42717,Germany,Europe,\N,ETNW,187,,
761,778,Vilseck Army Air Field,49.63359832763672,11.767200469970705,Germany,Europe,\N,ETOI,1353,,
762,779,Coleman Army Air Field,49.5635986328125,8.463390350341799,Germany,Europe,\N,ETOR,309,,
763,780,Wiesbaden Army Airfield,50.04980087280274,8.325400352478027,Germany,Europe,\N,ETOU,461,,
764,781,Landsberg Lech Air Base,48.070599,10.905999999999999,Germany,Europe,\N,ETSA,2044,,
765,782,Büchel Air Base,50.1738014221,7.06333017349,Germany,Europe,\N,ETSB,1568,,
766,783,Erding Airport,48.32229995727539,11.948699951171875,Germany,Europe,\N,ETSE,1515,,
767,784,Fürstenfeldbruck Airport,48.2055549621582,11.26694393157959,Germany,Europe,FEL,ETSF,1703,,
768,785,Holzdorf Air Base,51.767799,13.1677,Germany,Europe,\N,ETSH,265,,
769,786,Ingolstadt Manching Airport,48.7156982421875,11.534000396728516,Germany,Europe,IGS,ETSI,1202,,
770,787,Lechfeld Airport,48.18550109863281,10.861200332641602,Germany,Europe,\N,ETSL,1822,,
771,788,Neuburg AFB,48.710999,11.2115,Germany,Europe,\N,ETSN,1249,,
772,789,Gütersloh Air Base,51.922798,8.30633,Germany,Europe,GUT,ETUO,236,,
773,790,Alexander Bay Airport,-28.5750007629,16.5333003998,South Africa,Africa,ALJ,FAAB,98,,
774,791,Aggeneys Airport,-29.28179931640625,18.813899993896484,South Africa,Africa,AGZ,FAAG,2648,,
775,792,Brakpan Airport,-26.23859977722168,28.301799774169922,South Africa,Africa,\N,FABB,5300,,
776,793,Bisho Airport,-32.897098541300004,27.2791004181,South Africa,Africa,BIY,FABE,1950,,
777,794,Bram Fischer International Airport,-29.092699050900002,26.302400589,South Africa,Africa,BFN,FABL,4458,1.0,8.0
778,795,Bethlehem Airport,-28.248399734499998,28.3360996246,South Africa,Africa,\N,FABM,5561,,
779,796,Hendrik Potgieter Airport,-27.36680030822754,26.62919998168945,South Africa,Africa,\N,FABO,4236,,
780,797,Cape Town International Airport,-33.9648017883,18.6016998291,South Africa,Africa,CPT,FACT,151,0.2,83.0
781,798,Calvinia Airport,-31.50029945373535,19.725900650024414,South Africa,Africa,\N,FACV,3250,,
782,799,King Shaka International Airport,-29.6144444444,31.119722222199997,South Africa,Africa,DUR,FALE,295,0.3076923076923077,42.0
783,800,Ben Schoeman Airport,-33.0355987549,27.825899124099998,South Africa,Africa,ELS,FAEL,435,1.0,10.0
784,801,Ermelo Airport,-26.4955997467041,29.979799270629886,South Africa,Africa,\N,FAEO,5700,,
785,802,Ficksburg Sentraoes Airport,-28.82309913635254,27.908899307250977,South Africa,Africa,\N,FAFB,5315,,
786,803,Grand Central Airport,-25.986299514799995,28.1401004791,South Africa,Africa,GCJ,FAGC,5325,,
787,804,George Airport,-34.0055999756,22.378900528000003,South Africa,Africa,GRJ,FAGG,648,1.0,10.0
788,806,Graaff Reinet Airport,-32.19359970092773,24.541400909423828,South Africa,Africa,\N,FAGR,2604,,
789,807,Grahamstown Airport,-33.284698486328125,26.49810028076172,South Africa,Africa,\N,FAGT,2135,,
790,808,Greytown Airport,-29.1219997406,30.5867004395,South Africa,Africa,\N,FAGY,3531,,
791,809,Harmony Airport,-28.07869911193848,26.8612003326416,South Africa,Africa,\N,FAHA,4399,,
792,810,Harrismith Airport,-28.23509979248047,29.10619926452637,South Africa,Africa,\N,FAHR,5585,,
793,811,Hoedspruit Air Force Base Airport,-24.3686008453,31.048700332600003,South Africa,Africa,HDS,FAHS,1743,1.0,4.0
794,812,Gariep Dam Airport,-30.56220054626465,25.52829933166504,South Africa,Africa,\N,FAHV,4176,,
795,813,OR Tambo International Airport,-26.1392,28.246,South Africa,Africa,JNB,FAJS,5558,0.12468354430379748,316.0
796,814,P C Pelser Airport,-26.8710994720459,26.718000411987305,South Africa,Africa,\N,FAKD,4444,,
797,815,Kimberley Airport,-28.802799224900003,24.765199661300002,South Africa,Africa,KIM,FAKM,3950,1.0,4.0
798,816,Krugersdorp Airport,-26.080825919899997,27.725914955100002,South Africa,Africa,\N,FAKR,5499,,
799,817,Kroonstad Airport,-27.660600662231445,27.31579971313477,South Africa,Africa,\N,FAKS,4700,,
800,818,Johan Pienaar Airport,-27.45669937133789,23.411399841308594,South Africa,Africa,KMH,FAKU,4382,,
801,819,Kleinsee Airport,-29.688400268600002,17.093999862700002,South Africa,Africa,KLZ,FAKZ,270,,
802,820,Lanseria Airport,-25.9384994507,27.926099777199997,South Africa,Africa,HLA,FALA,4517,1.0,8.0
803,821,Lichtenburg Airport,-26.17569923400879,26.184600830078125,South Africa,Africa,\N,FALI,4875,,
804,822,Makhado Air Force Base Airport,-23.159900665283203,29.69650077819824,South Africa,Africa,\N,FALM,3069,,
805,823,Langebaanweg Airport,-32.9688987732,18.1602993011,South Africa,Africa,\N,FALW,108,,
806,824,Ladysmith Airport,-28.5816993713,29.7497005463,South Africa,Africa,LAY,FALY,3548,,
807,825,Middelburg Airport,-25.684799194335934,29.440200805664066,South Africa,Africa,\N,FAMB,4886,,
808,827,Margate Airport,-30.8574008942,30.343000412,South Africa,Africa,MGH,FAMG,495,0.0,2.0
809,828,Marble Hall Airport,-24.98909950256348,29.283100128173828,South Africa,Africa,\N,FAMI,2980,,
810,829,Majuba Power Station Airport,-27.079299926799997,29.7784996033,South Africa,Africa,\N,FAMJ,5600,,
811,831,Riverside Airport,-25.4300003052,31.5767002106,South Africa,Africa,\N,FAMN,1024,,
812,832,Morningside Farm Airport,-25.7045001984,26.9090003967,South Africa,Africa,MEZ,FAMS,4251,,
813,833,Mkuze Airport,-27.62610054016113,32.044300079345696,South Africa,Africa,\N,FAMU,400,,
814,834,Newcastle Airport,-27.7705993652,29.9769001007,South Africa,Africa,NCS,FANC,4074,,
815,835,Nylstroom Airfield,-24.68610000610352,28.43490028381348,South Africa,Africa,\N,FANY,3900,,
816,836,Overberg Airport,-34.554901123,20.250699996900003,South Africa,Africa,\N,FAOB,52,,
817,837,Oudtshoorn Airport,-33.6069984436,22.188999176,South Africa,Africa,DUH,FAOH,1063,,
818,838,Port Elizabeth Airport,-33.984901428200004,25.617300033600003,South Africa,Africa,PLZ,FAPE,226,1.0,18.0
819,839,Plettenberg Bay Airport,-34.0881601675,23.3287234306,South Africa,Africa,\N,FAPG,465,,
820,840,Hendrik Van Eck Airport,-23.9372005463,31.1553993225,South Africa,Africa,PHW,FAPH,1432,0.0,2.0
821,841,Pietersburg Municipal Airport,-23.926099777199997,29.484399795500003,South Africa,Africa,\N,FAPI,4354,,
822,842,Port St Johns Airport,-31.605899810791016,29.51980018615723,South Africa,Africa,\N,FAPJ,1227,,
823,843,Pietermaritzburg Airport,-29.6490001678,30.3987007141,South Africa,Africa,PZB,FAPM,2423,0.0,2.0
824,844,Pilanesberg International Airport,-25.333799362199997,27.173400878900004,South Africa,Africa,NTY,FAPN,3412,,
825,845,Polokwane International Airport,-23.845269000000002,29.458615,South Africa,Africa,PTG,FAPP,4076,0.0,2.0
826,846,Potchefstroom Airport,-26.670999527,27.081899642899998,South Africa,Africa,\N,FAPS,4520,,
827,847,Parys Airport,-26.889299392700195,27.503400802612305,South Africa,Africa,\N,FAPY,4740,,
828,848,Queenstown Airport,-31.92020034790039,26.88220024108887,South Africa,Africa,UTW,FAQT,3637,,
829,849,Richards Bay Airport,-28.740999221800003,32.0920982361,South Africa,Africa,RCB,FARB,109,0.0,2.0
830,850,Rustenburg Airport,-25.6443004608,27.2710990906,South Africa,Africa,\N,FARG,3700,,
831,851,Robertson Airport,-33.812198638916016,19.90279960632324,South Africa,Africa,ROD,FARS,640,,
832,852,Springbok Airport,-29.68930053710937,17.939599990844727,South Africa,Africa,SBU,FASB,2690,,
833,853,Secunda Airport,-26.52409935,29.1700992584,South Africa,Africa,\N,FASC,5250,,
834,854,Saldanha /Vredenburg Airport,-32.964099884,17.9692993164,South Africa,Africa,\N,FASD,50,,
835,855,Springs Airfield,-26.2494004736,28.398271560700003,South Africa,Africa,\N,FASI,5340,,
836,856,Swartkop Air Force Base,-25.809700012199997,28.1646003723,South Africa,Africa,\N,FASK,4780,,
837,857,Sishen Airport,-27.6485996246,22.9993000031,South Africa,Africa,SIS,FASS,3848,,
838,858,Hendrik Swellengrebel Airport,-34.04819869995117,20.47459983825684,South Africa,Africa,\N,FASX,407,,
839,859,Skukuza Airport,-24.960899353000002,31.588699340799998,South Africa,Africa,SZK,FASZ,1020,,
840,860,Tommys Field Airport,-28.26000022888184,22.993200302124023,South Africa,Africa,\N,FATF,4360,,
841,861,New Tempe Airport,-29.032899856567386,26.15760040283203,South Africa,Africa,\N,FATP,4547,,
842,862,Tutuka Power Station Airport,-26.776599884,29.3388004303,South Africa,Africa,\N,FATT,5313,,
843,863,Tzaneen Airport,-23.824399948099998,30.329299926799997,South Africa,Africa,LTA,FATZ,1914,,
844,864,Prince Mangosuthu Buthelezi Airport,-28.320600509600002,31.4165000916,South Africa,Africa,ULD,FAUL,1720,,
845,865,Pierre Van Ryneveld Airport,-28.39909935,21.260200500499998,South Africa,Africa,UTN,FAUP,2782,1.0,4.0
846,866,K. D. Matanzima Airport,-31.5463631849,28.6733551025,South Africa,Africa,UTT,FAUT,2400,0.0,2.0
847,867,Vryburg Airport,-26.9824008942,24.728799819899997,South Africa,Africa,VRU,FAVB,3920,,
848,868,Virginia Airport,-29.77059936523437,31.05839920043945,South Africa,Africa,VIR,FAVG,20,,
849,869,Vredendal Airport,-31.641000747680664,18.5447998046875,South Africa,Africa,\N,FAVR,330,,
850,870,Vereeniging Airport,-26.566400528000003,27.9608001709,South Africa,Africa,\N,FAVV,4846,,
851,871,Wonderboom Airport,-25.6539,28.224199,South Africa,Africa,PRY,FAWB,4095,,
852,872,Witbank Airport,-25.832300186199998,29.1919994354,South Africa,Africa,\N,FAWI,5078,,
853,873,Waterkloof Air Force Base,-25.829999923699997,28.222499847399998,South Africa,Africa,\N,FAWK,4940,,
